"city","city_ascii","state_id","state_name","county_fips","county_name","county_fips_all","county_name_all","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Lake Wazeecha","Lake Wazeecha","WI","Wisconsin","55141","Wood","55141","Wood","44.3709","-89.7551","2466","253","polygon","FALSE","FALSE","America/Chicago","3","54494","1840004085"
"Eagle River","Eagle River","WI","Wisconsin","55125","Vilas","55125","Vilas","45.9250","-89.2560","1498","178","polygon","FALSE","TRUE","America/Chicago","3","54521","1840001982"
"Mercer","Mercer","WI","Wisconsin","55051","Iron","55051","Iron","46.1636","-90.0527","652","56","polygon","FALSE","FALSE","America/Chicago","3","54547","1840025271"
"Oconto Falls","Oconto Falls","WI","Wisconsin","55083","Oconto","55083","Oconto","44.8738","-88.1444","2556.0","401","polygon","FALSE","TRUE","America/Chicago","3","54154","1840001576"
"Minocqua","Minocqua","WI","Wisconsin","55085","Oneida","55085","Oneida","45.8788","-89.7032","319","189","polygon","FALSE","FALSE","America/Chicago","3","54548","1840025293"
"Marinette","Marinette","WI","Wisconsin","55075","Marinette","55075","Marinette","45.0869","-87.6327","18791.0","585","polygon","FALSE","TRUE","America/Chicago","3","54143","1840003930"
"Amberg","Amberg","WI","Wisconsin","55075","Marinette","55075","Marinette","45.5062","-87.9874","211","50","polygon","FALSE","FALSE","America/Chicago","3","54102","1840026079"
"Ironton","Ironton","WI","Wisconsin","55111","Sauk","55111","Sauk","43.5452","-90.1436","253","293","polygon","FALSE","TRUE","America/Chicago","3","53941","1840002717"
"Aniwa","Aniwa","WI","Wisconsin","55115","Shawano","55115","Shawano","45.0117","-89.2089","250","45","polygon","FALSE","TRUE","America/Chicago","3","54408 54414","1840002257"
"Waterford","Waterford","WI","Wisconsin","55101","Racine","55101","Racine","42.7646","-88.2158","5487","857","polygon","FALSE","TRUE","America/Chicago","3","53185","1840002488"
"Shell Lake","Shell Lake","WI","Wisconsin","55129","Washburn","55129","Washburn","45.7322","-91.9033","1328","87","polygon","FALSE","TRUE","America/Chicago","3","54871","1840002001"
"Arpin","Arpin","WI","Wisconsin","55141","Wood","55141","Wood","44.5393","-90.0315","313","147","polygon","FALSE","TRUE","America/Chicago","3","54410","1840002330"
"Shullsburg","Shullsburg","WI","Wisconsin","55065","Lafayette","55065","Lafayette","42.5733","-90.2347","1207","349","polygon","FALSE","TRUE","America/Chicago","3","53586","1840002497"
"Nichols","Nichols","WI","Wisconsin","55087","Outagamie","55087","Outagamie","44.5672","-88.4677","275","119","polygon","FALSE","TRUE","America/Chicago","3","54106 54152","1840002409"
"Ephraim","Ephraim","WI","Wisconsin","55029","Door","55029","Door","45.1589","-87.1667","280","28","polygon","FALSE","TRUE","America/Chicago","3","54211","1840001844"
"Juda","Juda","WI","Wisconsin","55045","Green","55045","Green","42.5900","-89.5092","280","423","polygon","FALSE","FALSE","America/Chicago","3","53550","1840025473"
"Springbrook","Springbrook","WI","Wisconsin","55129","Washburn","55129","Washburn","45.9468","-91.6890","76","41","polygon","FALSE","FALSE","America/Chicago","3","54875","1840038028"
"Ogdensburg","Ogdensburg","WI","Wisconsin","55135","Waupaca","55135","Waupaca","44.4535","-89.0316","177","70","polygon","FALSE","TRUE","America/Chicago","3","54962","1840002362"
"Big Falls","Big Falls","WI","Wisconsin","55135","Waupaca","55135","Waupaca","44.6175","-89.0166","61","49","polygon","FALSE","TRUE","America/Chicago","3","54950 54486 54926","1840002357"
"Grand View","Grand View","WI","Wisconsin","55007","Bayfield","55007","Bayfield","46.3681","-91.1035","101","52","polygon","FALSE","FALSE","America/Chicago","3","54839","1840026069"
"Stockbridge","Stockbridge","WI","Wisconsin","55015","Calumet","55015","Calumet","44.0717","-88.3105","622","73","polygon","FALSE","TRUE","America/Chicago","3","53088 54129 53014","1840002248"
"Collins","Collins","WI","Wisconsin","55071","Manitowoc","55071","Manitowoc","44.0827","-87.9839","167","130","polygon","FALSE","FALSE","America/Chicago","3","54207","1840025377"
"Oshkosh","Oshkosh","WI","Wisconsin","55139","Winnebago","55139","Winnebago","44.0228","-88.5617","75154.0","960","polygon","FALSE","TRUE","America/Chicago","3","54985 54904 54901 54902 54903 54906","1840002246"
"Trego","Trego","WI","Wisconsin","55129","Washburn","55129","Washburn","45.9049","-91.8286","175","59","polygon","FALSE","FALSE","America/Chicago","3","54888","1840025283"
"Hobart","Hobart","WI","Wisconsin","55009","Brown","55009","Brown","44.4966","-88.1602","8896","104","polygon","FALSE","TRUE","America/Chicago","3","54313 54115 54155","1840038100"
"Loganville","Loganville","WI","Wisconsin","55111","Sauk","55111","Sauk","43.4384","-90.0369","301","439","polygon","FALSE","TRUE","America/Chicago","3","53943","1840002722"
"Ashland","Ashland","WI","Wisconsin","55003","Ashland","55003|55007","Ashland|Bayfield","46.5801","-90.8715","6944.0","226","polygon","FALSE","TRUE","America/Chicago","3","54806","1840003916"
"De Soto","De Soto","WI","Wisconsin","55023","Crawford","55023|55123","Crawford|Vernon","43.4283","-91.1963","283","89","polygon","FALSE","TRUE","America/Chicago","3","54624","1840002695"
"Sheboygan Falls","Sheboygan Falls","WI","Wisconsin","55117","Sheboygan","55117","Sheboygan","43.7290","-87.8266","7928","567","polygon","FALSE","TRUE","America/Chicago","3","53085","1840002629"
"Holmen","Holmen","WI","Wisconsin","55063","La Crosse","55063","La Crosse","43.9701","-91.2671","9887","555","polygon","FALSE","TRUE","America/Chicago","3","54636","1840002576"
"Hudson","Hudson","WI","Wisconsin","55109","St. Croix","55109","St. Croix","44.9639","-92.7316","24133.0","798","polygon","FALSE","TRUE","America/Chicago","3","54016","1840002135"
"Butler","Butler","WI","Wisconsin","55133","Waukesha","55133","Waukesha","43.1084","-88.0714","1816","897","polygon","FALSE","TRUE","America/Chicago","3","53007","1840003013"
"Pine River","Pine River","WI","Wisconsin","55137","Waushara","55137","Waushara","44.1483","-89.0757","159","52","polygon","FALSE","FALSE","America/Chicago","3","54965","1840025386"
"Wind Lake","Wind Lake","WI","Wisconsin","55101","Racine","55101","Racine","42.8230","-88.1573","5309","379","polygon","FALSE","FALSE","America/Chicago","3","53185","1840006921"
"Westby","Westby","WI","Wisconsin","55123","Vernon","55123","Vernon","43.6530","-90.8584","2248","323","polygon","FALSE","TRUE","America/Chicago","3","54667","1840002689"
"Cornucopia","Cornucopia","WI","Wisconsin","55007","Bayfield","55007","Bayfield","46.8567","-91.1082","96","16","polygon","FALSE","FALSE","America/Chicago","3","54827","1840026067"
"Pepin","Pepin","WI","Wisconsin","55091","Pepin","55091","Pepin","44.4423","-92.1483","782","417","polygon","FALSE","TRUE","America/Chicago","3","54759","1840002352"
"Wiota","Wiota","WI","Wisconsin","55065","Lafayette","55065","Lafayette","42.6367","-89.9493","97","18","polygon","FALSE","FALSE","America/Chicago","3","53541 53504 53587","1840038054"
"Portage","Portage","WI","Wisconsin","55021","Columbia","55021","Columbia","43.5489","-89.4658","10540.0","453","polygon","FALSE","TRUE","America/Chicago","3","53901","1840002712"
"Lohrville","Lohrville","WI","Wisconsin","55137","Waushara","55137","Waushara","44.0382","-89.1201","392","124","polygon","FALSE","TRUE","America/Chicago","3","54970","1840002239"
"Butte des Morts","Butte des Morts","WI","Wisconsin","55139","Winnebago","55139","Winnebago","44.1059","-88.6564","873","273","polygon","FALSE","FALSE","America/Chicago","3","54927 54986 54904","1840025388"
"Fredonia","Fredonia","WI","Wisconsin","55089","Ozaukee","55089","Ozaukee","43.4715","-87.9489","2239","405","polygon","FALSE","TRUE","America/Chicago","3","53004 53021","1840002822"
"Holcombe","Holcombe","WI","Wisconsin","55017","Chippewa","55017","Chippewa","45.2261","-91.1217","160","63","polygon","FALSE","FALSE","America/Chicago","3","54745","1840025317"
"Eau Claire","Eau Claire","WI","Wisconsin","55035","Eau Claire","55035|55017","Eau Claire|Chippewa","44.8200","-91.4951","107068.0","811","polygon","FALSE","TRUE","America/Chicago","2","54703 54701 54702","1840002296"
"Butternut","Butternut","WI","Wisconsin","55003","Ashland","55003","Ashland","46.0138","-90.4988","354","92","polygon","FALSE","TRUE","America/Chicago","3","54514","1840003917"
"Superior","Superior","WI","Wisconsin","55031","Douglas","55031","Douglas","46.6941","-92.0823","26194","275","polygon","FALSE","TRUE","America/Chicago","3","54880","1840038034"
"Deer Park","Deer Park","WI","Wisconsin","55109","St. Croix","55109","St. Croix","45.1887","-92.3879","216","90","polygon","FALSE","TRUE","America/Chicago","3","54007","1840002137"
"Gotham","Gotham","WI","Wisconsin","55103","Richland","55103","Richland","43.2225","-90.2970","237","229","polygon","FALSE","FALSE","America/Chicago","3","53540 53556","1840025441"
"Chetek","Chetek","WI","Wisconsin","55005","Barron","55005","Barron","45.3160","-91.6533","2739.0","345","polygon","FALSE","TRUE","America/Chicago","3","54728","1840002071"
"Merton","Merton","WI","Wisconsin","55133","Waukesha","55133","Waukesha","43.1423","-88.3088","3679","455","polygon","FALSE","TRUE","America/Chicago","3","53089 53029 53056","1840003021"
"Mineral Point","Mineral Point","WI","Wisconsin","55049","Iowa","55049","Iowa","42.8628","-90.1820","2481","322","polygon","FALSE","TRUE","America/Chicago","3","53565","1840002961"
"Emerald","Emerald","WI","Wisconsin","55109","St. Croix","55109","St. Croix","45.0833","-92.2579","114","23","polygon","FALSE","FALSE","America/Chicago","3","54013","1840025320"
"Schofield","Schofield","WI","Wisconsin","55073","Marathon","55073","Marathon","44.9150","-89.6153","2186","411","polygon","FALSE","TRUE","America/Chicago","3","54476","1840002173"
"Menasha","Menasha","WI","Wisconsin","55139","Winnebago","55139|55015","Winnebago|Calumet","44.2125","-88.4271","17748","1131","polygon","FALSE","TRUE","America/Chicago","3","54952","1840002243"
"Elmwood","Elmwood","WI","Wisconsin","55093","Pierce","55093","Pierce","44.7799","-92.1491","808","205","polygon","FALSE","TRUE","America/Chicago","3","54740","1840002284"
"Arkansaw","Arkansaw","WI","Wisconsin","55091","Pepin","55091","Pepin","44.6334","-92.0222","200","108","polygon","FALSE","FALSE","America/Chicago","3","54721","1840025358"
"Summit Lake","Summit Lake","WI","Wisconsin","55067","Langlade","55067","Langlade","45.3759","-89.2045","163","78","polygon","FALSE","FALSE","America/Chicago","3","54485 54424","1840025304"
"Fenwood","Fenwood","WI","Wisconsin","55073","Marathon","55073","Marathon","44.8658","-90.0146","154","60","polygon","FALSE","TRUE","America/Chicago","3","54426","1840002167"
"Waupun","Waupun","WI","Wisconsin","55039","Fond du Lac","55039|55027","Fond du Lac|Dodge","43.6315","-88.7379","11302.0","937","polygon","FALSE","TRUE","America/Chicago","3","53963","1840002600"
"Babcock","Babcock","WI","Wisconsin","55141","Wood","55141","Wood","44.3044","-90.1076","78","9","polygon","FALSE","FALSE","America/Chicago","3","54495 54413","1840025356"
"Mequon","Mequon","WI","Wisconsin","55089","Ozaukee","55089","Ozaukee","43.2352","-87.9838","24159","201","polygon","FALSE","TRUE","America/Chicago","3","53097 53092","1840037989"
"Embarrass","Embarrass","WI","Wisconsin","55135","Waupaca","55135","Waupaca","44.6684","-88.7037","380","125","polygon","FALSE","TRUE","America/Chicago","3","54929 54933","1840000310"
"De Pere","De Pere","WI","Wisconsin","55009","Brown","55009","Brown","44.4313","-88.0793","25034","831","polygon","FALSE","TRUE","America/Chicago","3","54115 54344","1840002348"
"Waterloo","Waterloo","WI","Wisconsin","55055","Jefferson","55055","Jefferson","43.1835","-88.9900","3061.0","339","polygon","FALSE","TRUE","America/Chicago","3","53594","1840002999"
"Nelsonville","Nelsonville","WI","Wisconsin","55097","Portage","55097","Portage","44.4937","-89.3091","154","57","polygon","FALSE","TRUE","America/Chicago","3","54407 54458","1840002326"
"Biron","Biron","WI","Wisconsin","55141","Wood","55141","Wood","44.4281","-89.7660","787","65","polygon","FALSE","TRUE","America/Chicago","3","54475 54494","1840002335"
"Kendall","Kendall","WI","Wisconsin","55081","Monroe","55081","Monroe","43.7926","-90.3677","470","237","polygon","FALSE","TRUE","America/Chicago","3","54638","1840002570"
"Markesan","Markesan","WI","Wisconsin","55047","Green Lake","55047","Green Lake","43.7099","-88.9907","1408","233","polygon","FALSE","TRUE","America/Chicago","3","53946","1840002591"
"Pewaukee","Pewaukee","WI","Wisconsin","55133","Waukesha","55133","Waukesha","43.0701","-88.2411","14476","286","polygon","FALSE","TRUE","America/Chicago","3","53072 53702 53186 53188","1840033459"
"Sharon","Sharon","WI","Wisconsin","55127","Walworth","55127","Walworth","42.5048","-88.7395","1576","366","polygon","FALSE","TRUE","America/Chicago","3","53585","1840002485"
"Bayfield","Bayfield","WI","Wisconsin","55007","Bayfield","55007","Bayfield","46.8141","-90.8226","473","212","polygon","FALSE","TRUE","America/Chicago","3","54814","1840003914"
"Granton","Granton","WI","Wisconsin","55019","Clark","55019","Clark","44.5887","-90.4615","349","250","polygon","FALSE","TRUE","America/Chicago","3","54436","1840002179"
"Evansville","Evansville","WI","Wisconsin","55105","Rock","55105","Rock","42.7781","-89.2967","6033.0","633","polygon","FALSE","TRUE","America/Chicago","3","53536","1840002469"
"Townsend","Townsend","WI","Wisconsin","55083","Oconto","55083","Oconto","45.3242","-88.5903","90","70","polygon","FALSE","FALSE","America/Chicago","3","54175","1840025315"
"Hartland","Hartland","WI","Wisconsin","55133","Waukesha","55133","Waukesha","43.1027","-88.3400","9279","664","polygon","FALSE","TRUE","America/Chicago","3","53029","1840003009"
"Neenah","Neenah","WI","Wisconsin","55139","Winnebago","55139","Winnebago","44.1670","-88.4763","25951","1080","polygon","FALSE","TRUE","America/Chicago","3","54956 54957","1840002244"
"Walworth","Walworth","WI","Wisconsin","55127","Walworth","55127","Walworth","42.5305","-88.5940","4427.0","631","polygon","FALSE","TRUE","America/Chicago","3","53184","1840002475"
"Lublin","Lublin","WI","Wisconsin","55119","Taylor","55119","Taylor","45.0749","-90.7238","113","28","polygon","FALSE","TRUE","America/Chicago","3","54447","1840001570"
"Jim Falls","Jim Falls","WI","Wisconsin","55017","Chippewa","55017","Chippewa","45.0472","-91.2712","282","179","polygon","FALSE","FALSE","America/Chicago","3","54748","1840025318"
"Francis Creek","Francis Creek","WI","Wisconsin","55071","Manitowoc","55071","Manitowoc","44.2005","-87.7208","647","219","polygon","FALSE","TRUE","America/Chicago","3","54247 54220 54214","1840002211"
"Woodford","Woodford","WI","Wisconsin","55065","Lafayette","55065","Lafayette","42.6476","-89.8598","52","83","polygon","FALSE","FALSE","America/Chicago","3","53599","1840025481"
"Roberts","Roberts","WI","Wisconsin","55109","St. Croix","55109","St. Croix","44.9732","-92.5505","1804","269","polygon","FALSE","TRUE","America/Chicago","3","54023","1840002140"
"Clear Lake","Clear Lake","WI","Wisconsin","55095","Polk","55095","Polk","45.2492","-92.2675","1070","158","polygon","FALSE","TRUE","America/Chicago","3","54005","1840002053"
"Cecil","Cecil","WI","Wisconsin","55115","Shawano","55115","Shawano","44.8108","-88.4485","552","118","polygon","FALSE","TRUE","America/Chicago","3","54111","1840002264"
"Lake Wissota","Lake Wissota","WI","Wisconsin","55017","Chippewa","55017","Chippewa","44.9220","-91.3015","2799","286","polygon","FALSE","FALSE","America/Chicago","3","54729","1840004021"
"Prairie du Chien","Prairie du Chien","WI","Wisconsin","55023","Crawford","55023","Crawford","43.0434","-91.1383","6571.0","373","polygon","FALSE","TRUE","America/Chicago","3","53821","1840002890"
"Dallas","Dallas","WI","Wisconsin","55005","Barron","55005","Barron","45.2591","-91.8142","385","102","polygon","FALSE","TRUE","America/Chicago","3","54733","1840002073"
"Pulaski","Pulaski","WI","Wisconsin","55009","Brown","55009|55115|55083","Brown|Shawano|Oconto","44.6684","-88.2353","3398.0","490","polygon","FALSE","TRUE","America/Chicago","3","54162","1840002349"
"Powers Lake","Powers Lake","WI","Wisconsin","55059","Kenosha","55059","Kenosha","42.5395","-88.2935","1069","206","polygon","FALSE","FALSE","America/Chicago","3","53128 53159","1840004537"
"Alma Center","Alma Center","WI","Wisconsin","55053","Jackson","55053","Jackson","44.4370","-90.9128","492","189","polygon","FALSE","TRUE","America/Chicago","3","54611","1840002396"
"Lac du Flambeau","Lac du Flambeau","WI","Wisconsin","55125","Vilas","55125","Vilas","45.9696","-89.8995","1725","134","polygon","FALSE","FALSE","America/Chicago","3","54538","1840004007"
"Little Round Lake","Little Round Lake","WI","Wisconsin","55113","Sawyer","55113","Sawyer","45.9697","-91.3671","1338","58","polygon","FALSE","FALSE","America/Chicago","3","54843","1840004009"
"Pigeon Falls","Pigeon Falls","WI","Wisconsin","55121","Trempealeau","55121","Trempealeau","44.4246","-91.2082","406","361","polygon","FALSE","TRUE","America/Chicago","3","54773 54760 54758","1840002393"
"Cedarburg","Cedarburg","WI","Wisconsin","55089","Ozaukee","55089","Ozaukee","43.2991","-87.9887","11465","916","polygon","FALSE","TRUE","America/Chicago","3","53012","1840002825"
"Shawano","Shawano","WI","Wisconsin","55115","Shawano","55115","Shawano","44.7749","-88.5844","10158.0","523","polygon","FALSE","TRUE","America/Chicago","3","54166","1840002266"
"Gilman","Gilman","WI","Wisconsin","55119","Taylor","55119","Taylor","45.1661","-90.8072","394","64","polygon","FALSE","TRUE","America/Chicago","3","54433","1840001569"
"Fall Creek","Fall Creek","WI","Wisconsin","55035","Eau Claire","55035","Eau Claire","44.7639","-91.2783","1309","246","polygon","FALSE","TRUE","America/Chicago","3","54742","1840002294"
"Durand","Durand","WI","Wisconsin","55091","Pepin","55091","Pepin","44.6270","-91.9607","1820","403","polygon","FALSE","TRUE","America/Chicago","3","54736","1840002351"
"Chief Lake","Chief Lake","WI","Wisconsin","55113","Sawyer","55113","Sawyer","45.9213","-91.3312","539","9","polygon","FALSE","FALSE","America/Chicago","3","54843 54828","1840004012"
"Dodge","Dodge","WI","Wisconsin","55121","Trempealeau","55121","Trempealeau","44.1345","-91.5485","134","126","polygon","FALSE","FALSE","America/Chicago","3","54625","1840025361"
"Marshfield","Marshfield","WI","Wisconsin","55141","Wood","55141|55073","Wood|Marathon","44.6627","-90.1728","18697.0","520","polygon","FALSE","TRUE","America/Chicago","3","54449 54404 54472","1840002336"
"Stoughton","Stoughton","WI","Wisconsin","55025","Dane","55025","Dane","42.9236","-89.2219","13088","883","polygon","FALSE","TRUE","America/Chicago","3","53589","1840002901"
"Gillett","Gillett","WI","Wisconsin","55083","Oconto","55083","Oconto","44.8897","-88.3063","1321","377","polygon","FALSE","TRUE","America/Chicago","3","54124","1840001574"
"Wyocena","Wyocena","WI","Wisconsin","55021","Columbia","55021","Columbia","43.4931","-89.3098","744","200","polygon","FALSE","TRUE","America/Chicago","3","53954 53960 53969","1840002704"
"Denmark","Denmark","WI","Wisconsin","55009","Brown","55009","Brown","44.3492","-87.8313","2253","444","polygon","FALSE","TRUE","America/Chicago","3","54208","1840002347"
"Glendale","Glendale","WI","Wisconsin","55079","Milwaukee","55079","Milwaukee","43.1288","-87.9277","12728","852","polygon","FALSE","TRUE","America/Chicago","3","53209 53217 53212","1840003037"
"Birchwood","Birchwood","WI","Wisconsin","55129","Washburn","55129","Washburn","45.6577","-91.5507","430","153","polygon","FALSE","TRUE","America/Chicago","3","54817","1840002003"
"Waukau","Waukau","WI","Wisconsin","55139","Winnebago","55139","Winnebago","43.9862","-88.7706","280","77","polygon","FALSE","FALSE","America/Chicago","3","54964 54963 54980","1840025390"
"Oconomowoc","Oconomowoc","WI","Wisconsin","55133","Waukesha","55133","Waukesha","43.0994","-88.4951","16717","556","polygon","FALSE","TRUE","America/Chicago","3","53066","1840003027"
"Sister Bay","Sister Bay","WI","Wisconsin","55029","Door","55029","Door","45.1835","-87.1271","915","136","polygon","FALSE","TRUE","America/Chicago","3","54234","1840003934"
"Lake Nebagamon","Lake Nebagamon","WI","Wisconsin","55031","Douglas","55031","Douglas","46.5120","-91.6995","1052","32","polygon","FALSE","TRUE","America/Chicago","3","54849","1840003910"
"Melrose","Melrose","WI","Wisconsin","55053","Jackson","55053","Jackson","44.1316","-90.9969","486","234","polygon","FALSE","TRUE","America/Chicago","3","54642","1840002398"
"St. Nazianz","St. Nazianz","WI","Wisconsin","55071","Manitowoc","55071","Manitowoc","44.0067","-87.9246","755","367","polygon","FALSE","TRUE","America/Chicago","3","54232","1840002217"
"Montfort","Montfort","WI","Wisconsin","55043","Grant","55043|55049","Grant|Iowa","42.9697","-90.4330","697","502","polygon","FALSE","TRUE","America/Chicago","3","53569","1840002977"
"Bristol","Bristol","WI","Wisconsin","55059","Kenosha","55059","Kenosha","42.5378","-88.0149","5034","59","polygon","FALSE","TRUE","America/Chicago","3","53142 53104","1840037916"
"Highland","Highland","WI","Wisconsin","55049","Iowa","55049","Iowa","43.0475","-90.3801","835","283","polygon","FALSE","TRUE","America/Chicago","3","53543","1840002955"
"Lake Wisconsin","Lake Wisconsin","WI","Wisconsin","55021","Columbia","55021|55111","Columbia|Sauk","43.3782","-89.5763","4363","137","polygon","FALSE","FALSE","America/Chicago","3","53955 53555","1840004203"
"Ellsworth","Ellsworth","WI","Wisconsin","55093","Pierce","55093","Pierce","44.7364","-92.4806","2825.0","334","polygon","FALSE","TRUE","America/Chicago","3","54010 54011","1840002283"
"Hawkins","Hawkins","WI","Wisconsin","55107","Rusk","55107","Rusk","45.5114","-90.7148","285","49","polygon","FALSE","TRUE","America/Chicago","3","54530","1840002080"
"Richfield","Richfield","WI","Wisconsin","55131","Washington","55131","Washington","43.2372","-88.2413","11696","125","polygon","FALSE","TRUE","America/Chicago","3","53076 53033 53017","1840002835"
"Orfordville","Orfordville","WI","Wisconsin","55105","Rock","55105","Rock","42.6294","-89.2572","1489","484","polygon","FALSE","TRUE","America/Chicago","3","53576","1840002474"
"Footville","Footville","WI","Wisconsin","55105","Rock","55105","Rock","42.6715","-89.2084","810","278","polygon","FALSE","TRUE","America/Chicago","3","53537 53548","1840002470"
"Plain","Plain","WI","Wisconsin","55111","Sauk","55111","Sauk","43.2779","-90.0423","773","358","polygon","FALSE","TRUE","America/Chicago","3","53577","1840002725"
"Cashton","Cashton","WI","Wisconsin","55081","Monroe","55081","Monroe","43.7413","-90.7866","1103","334","polygon","FALSE","TRUE","America/Chicago","3","54619","1840002571"
"Waunakee","Waunakee","WI","Wisconsin","55025","Dane","55025","Dane","43.1833","-89.4433","13755","785","polygon","FALSE","TRUE","America/Chicago","3","53597","1840002904"
"Mayville","Mayville","WI","Wisconsin","55027","Dodge","55027","Dodge","43.4986","-88.5475","4878.0","580","polygon","FALSE","TRUE","America/Chicago","3","53050","1840002742"
"Combined Locks","Combined Locks","WI","Wisconsin","55087","Outagamie","55087","Outagamie","44.2642","-88.3064","3588","807","polygon","FALSE","TRUE","America/Chicago","3","54113","1840002407"
"Bayside","Bayside","WI","Wisconsin","55079","Milwaukee","55079|55089","Milwaukee|Ozaukee","43.1827","-87.9017","4377","707","polygon","FALSE","TRUE","America/Chicago","3","53217","1840003044"
"Neshkoro","Neshkoro","WI","Wisconsin","55077","Marquette","55077","Marquette","43.9652","-89.2157","427","81","polygon","FALSE","TRUE","America/Chicago","3","54960","1840002596"
"Unity","Unity","WI","Wisconsin","55019","Clark","55019|55073","Clark|Marathon","44.8511","-90.3131","335","130","polygon","FALSE","TRUE","America/Chicago","3","54488","1840002177"
"Windsor","Windsor","WI","Wisconsin","55025","Dane","55025","Dane","43.2406","-89.2952","7057","97","polygon","FALSE","TRUE","America/Chicago","3","53598 53590 53571 53532","1840006867"
"Grafton","Grafton","WI","Wisconsin","55089","Ozaukee","55089","Ozaukee","43.3204","-87.9481","11643","883","polygon","FALSE","TRUE","America/Chicago","3","53024","1840002823"
"Baraboo","Baraboo","WI","Wisconsin","55111","Sauk","55111","Sauk","43.4697","-89.7378","13891.0","634","polygon","FALSE","TRUE","America/Chicago","3","53913","1840002720"
"Ridgeway","Ridgeway","WI","Wisconsin","55049","Iowa","55049","Iowa","42.9985","-89.9930","636","197","polygon","FALSE","TRUE","America/Chicago","3","53582","1840002963"
"Bloomfield","Bloomfield","WI","Wisconsin","55127","Walworth","55127","Walworth","42.5488","-88.3520","4706","145","polygon","FALSE","TRUE","America/Chicago","3","53147 53128 53157","1840043424"
"Onalaska","Onalaska","WI","Wisconsin","55063","La Crosse","55063","La Crosse","43.8880","-91.2074","18712","705","polygon","FALSE","TRUE","America/Chicago","3","54650","1840002579"
"Almena","Almena","WI","Wisconsin","55005","Barron","55005","Barron","45.4149","-92.0384","651","222","polygon","FALSE","TRUE","America/Chicago","3","54805","1840002068"
"Odanah","Odanah","WI","Wisconsin","55003","Ashland","55003","Ashland","46.6121","-90.6992","0","0","polygon","FALSE","FALSE","America/Chicago","3","54806","1840006564"
"Slinger","Slinger","WI","Wisconsin","55131","Washington","55131","Washington","43.3317","-88.2799","5427","398","polygon","FALSE","TRUE","America/Chicago","3","53086","1840002828"
"Fairwater","Fairwater","WI","Wisconsin","55039","Fond du Lac","55039","Fond du Lac","43.7424","-88.8680","359","188","polygon","FALSE","TRUE","America/Chicago","3","53931 53919","1840002602"
"Lake Camelot","Lake Camelot","WI","Wisconsin","55001","Adams","55001","Adams","44.2147","-89.7623","683","69","polygon","FALSE","TRUE","America/Chicago","3","54457","1840042464"
"Belgium","Belgium","WI","Wisconsin","55089","Ozaukee","55089","Ozaukee","43.5019","-87.8476","2301","412","polygon","FALSE","TRUE","America/Chicago","3","53004","1840002824"
"Houlton","Houlton","WI","Wisconsin","55109","St. Croix","55109","St. Croix","45.0607","-92.7904","135","36","polygon","FALSE","FALSE","America/Chicago","3","54016 54082","1840025321"
"Tennyson","Tennyson","WI","Wisconsin","55043","Grant","55043","Grant","42.6907","-90.6868","342","306","polygon","FALSE","TRUE","America/Chicago","3","53820","1840002965"
"Ladysmith","Ladysmith","WI","Wisconsin","55107","Rusk","55107","Rusk","45.4606","-91.0972","3185.0","288","polygon","FALSE","TRUE","America/Chicago","3","54848","1840002082"
"Cedar Grove","Cedar Grove","WI","Wisconsin","55117","Sheboygan","55117","Sheboygan","43.5681","-87.8243","2108","372","polygon","FALSE","TRUE","America/Chicago","3","53013","1840002624"
"Leopolis","Leopolis","WI","Wisconsin","55115","Shawano","55115","Shawano","44.7654","-88.8447","86","82","polygon","FALSE","FALSE","America/Chicago","3","54948","1840023921"
"Woodville","Woodville","WI","Wisconsin","55109","St. Croix","55109","St. Croix","44.9483","-92.2851","1353","290","polygon","FALSE","TRUE","America/Chicago","3","54028","1840002132"
"Lake Lorraine","Lake Lorraine","WI","Wisconsin","55127","Walworth","55127","Walworth","42.7330","-88.7374","230","79","polygon","FALSE","TRUE","America/Chicago","3","53190 53115","1840042466"
"Cleveland","Cleveland","WI","Wisconsin","55071","Manitowoc","55071","Manitowoc","43.9177","-87.7469","1461","285","polygon","FALSE","TRUE","America/Chicago","3","53015","1840002212"
"Union Center","Union Center","WI","Wisconsin","55057","Juneau","55057","Juneau","43.6826","-90.2634","193","90","polygon","FALSE","TRUE","America/Chicago","3","53968 53962","1840002224"
"Gibbsville","Gibbsville","WI","Wisconsin","55117","Sheboygan","55117","Sheboygan","43.6521","-87.8317","489","221","polygon","FALSE","FALSE","America/Chicago","3","53070 53085","1840025422"
"Black Creek","Black Creek","WI","Wisconsin","55087","Outagamie","55087","Outagamie","44.4741","-88.4507","1318","511","polygon","FALSE","TRUE","America/Chicago","3","54106","1840002406"
"Twin Lakes","Twin Lakes","WI","Wisconsin","55059","Kenosha","55059","Kenosha","42.5192","-88.2489","6064","278","polygon","FALSE","TRUE","America/Chicago","3","53181","1840003159"
"South Wayne","South Wayne","WI","Wisconsin","55065","Lafayette","55065","Lafayette","42.5671","-89.8763","478","215","polygon","FALSE","TRUE","America/Chicago","3","53587","1840002498"
"Mukwonago","Mukwonago","WI","Wisconsin","55133","Waukesha","55133","Waukesha","42.8566","-88.3269","21882.0","377","polygon","FALSE","TRUE","America/Chicago","3","53149 53120","1840003022"
